dataset,subtype,recno,timestamp_iso,severity,event,source,component,host,pid,tid,user,message
windows_event,win_event,1,2026-05-19T13:25:51.845987+00:00,,4799,Microsoft-Windows-Security-Auditing,Microsoft-Windows-Security-Auditing,andy-aaron,1152,11696,,TargetUserName=Administrateurs | TargetDomainName=Builtin | TargetSid=S-1-5-32-544 | SubjectUserSid=S-1-5-18 | SubjectUserName=ANDY-AARON$ | SubjectDomainName=WORKGROUP | SubjectLogonId=0x00000000000003e7 | CallerProcessId=0x0000000000002f3c | CallerProcessName=C:\Windows\System32\VSSVC.exe
windows_event,win_event,2,2026-05-19T13:25:51.847067+00:00,,4799,Microsoft-Windows-Security-Auditing,Microsoft-Windows-Security-Auditing,andy-aaron,1152,11696,,TargetUserName=ORA_OraDB18Home1_SVCACCTS | TargetDomainName=andy-aaron | TargetSid=S-1-5-21-3162627772-1273376818-3066158126-1017 | SubjectUserSid=S-1-5-18 | SubjectUserName=ANDY-AARON$ | SubjectDomainName=WORKGROUP | SubjectLogonId=0x00000000000003e7 | CallerProcessId=0x0000000000002f3c | CallerProcessName=C:\Windows\System32\VSSVC.exe
windows_event,win_event,3,2026-05-19T13:25:51.848013+00:00,,4799,Microsoft-Windows-Security-Auditing,Microsoft-Windows-Security-Auditing,andy-aaron,1152,11696,,TargetUserName=Opérateurs de sauvegarde | TargetDomainName=Builtin | TargetSid=S-1-5-32-551 | SubjectUserSid=S-1-5-18 | SubjectUserName=ANDY-AARON$ | SubjectDomainName=WORKGROUP | SubjectLogonId=0x00000000000003e7 | CallerProcessId=0x0000000000002f3c | CallerProcessName=C:\Windows\System32\VSSVC.exe
windows_event,win_event,4,2026-05-19T13:25:51.848719+00:00,,4799,Microsoft-Windows-Security-Auditing,Microsoft-Windows-Security-Auditing,andy-aaron,1152,21584,,TargetUserName=Opérateurs de sauvegarde | TargetDomainName=Builtin | TargetSid=S-1-5-32-551 | SubjectUserSid=S-1-5-18 | SubjectUserName=ANDY-AARON$ | SubjectDomainName=WORKGROUP | SubjectLogonId=0x00000000000003e7 | CallerProcessId=0x0000000000002f3c | CallerProcessName=C:\Windows\System32\VSSVC.exe
windows_event,win_event,5,2026-05-19T13:25:51.849005+00:00,,4799,Microsoft-Windows-Security-Auditing,Microsoft-Windows-Security-Auditing,andy-aaron,1152,21584,,TargetUserName=ORA_OraDB21Home1_SVCACCTS | TargetDomainName=andy-aaron | TargetSid=S-1-5-21-3162627772-1273376818-3066158126-1024 | SubjectUserSid=S-1-5-18 | SubjectUserName=ANDY-AARON$ | SubjectDomainName=WORKGROUP | SubjectLogonId=0x00000000000003e7 | CallerProcessId=0x0000000000002f3c | CallerProcessName=C:\Windows\System32\VSSVC.exe
windows_event,win_event,6,2026-05-19T13:25:51.849827+00:00,,4799,Microsoft-Windows-Security-Auditing,Microsoft-Windows-Security-Auditing,andy-aaron,1152,11696,,TargetUserName=ORA_OraDB18Home1_SVCACCTS | TargetDomainName=andy-aaron | TargetSid=S-1-5-21-3162627772-1273376818-3066158126-1017 | SubjectUserSid=S-1-5-18 | SubjectUserName=ANDY-AARON$ | SubjectDomainName=WORKGROUP | SubjectLogonId=0x00000000000003e7 | CallerProcessId=0x0000000000002f3c | CallerProcessName=C:\Windows\System32\VSSVC.exe
windows_event,win_event,7,2026-05-19T13:25:51.850760+00:00,,4799,Microsoft-Windows-Security-Auditing,Microsoft-Windows-Security-Auditing,andy-aaron,1152,21584,,TargetUserName=ORA_OraDB18Home1_SVCACCTS | TargetDomainName=andy-aaron | TargetSid=S-1-5-21-3162627772-1273376818-3066158126-1017 | SubjectUserSid=S-1-5-18 | SubjectUserName=ANDY-AARON$ | SubjectDomainName=WORKGROUP | SubjectLogonId=0x00000000000003e7 | CallerProcessId=0x0000000000002f3c | CallerProcessName=C:\Windows\System32\VSSVC.exe
windows_event,win_event,8,2026-05-19T13:25:51.851658+00:00,,4799,Microsoft-Windows-Security-Auditing,Microsoft-Windows-Security-Auditing,andy-aaron,1152,25656,,TargetUserName=ORA_OraDB18Home1_SVCACCTS | TargetDomainName=andy-aaron | TargetSid=S-1-5-21-3162627772-1273376818-3066158126-1017 | SubjectUserSid=S-1-5-18 | SubjectUserName=ANDY-AARON$ | SubjectDomainName=WORKGROUP | SubjectLogonId=0x00000000000003e7 | CallerProcessId=0x0000000000002f3c | CallerProcessName=C:\Windows\System32\VSSVC.exe
windows_event,win_event,9,2026-05-19T13:25:51.851915+00:00,,4799,Microsoft-Windows-Security-Auditing,Microsoft-Windows-Security-Auditing,andy-aaron,1152,25656,,TargetUserName=ORA_OraDB21Home1_SVCACCTS | TargetDomainName=andy-aaron | TargetSid=S-1-5-21-3162627772-1273376818-3066158126-1024 | SubjectUserSid=S-1-5-18 | SubjectUserName=ANDY-AARON$ | SubjectDomainName=WORKGROUP | SubjectLogonId=0x00000000000003e7 | CallerProcessId=0x0000000000002f3c | CallerProcessName=C:\Windows\System32\VSSVC.exe
windows_event,win_event,10,2026-05-19T13:25:51.852522+00:00,,4799,Microsoft-Windows-Security-Auditing,Microsoft-Windows-Security-Auditing,andy-aaron,1152,21584,,TargetUserName=ORA_OraDB21Home1_SVCACCTS | TargetDomainName=andy-aaron | TargetSid=S-1-5-21-3162627772-1273376818-3066158126-1024 | SubjectUserSid=S-1-5-18 | SubjectUserName=ANDY-AARON$ | SubjectDomainName=WORKGROUP | SubjectLogonId=0x00000000000003e7 | CallerProcessId=0x0000000000002f3c | CallerProcessName=C:\Windows\System32\VSSVC.exe
